sample_id,dataset_id,original_recording_id,class,segment_index,duration,sample_rate,channels,processed_path,quality_status,event_id,platform_id,cartridge_id,mic_id,fsc22_class_name,event_interval_id,interval_start,interval_end,esc50_category
rodopi_PR_20161205_115013_bg017_0020,rodopi,rodopi_PR_20161205_115013,background,20,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0020.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0021,rodopi,rodopi_PR_20161205_115013,background,21,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0021.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0022,rodopi,rodopi_PR_20161205_115013,background,22,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0022.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0023,rodopi,rodopi_PR_20161205_115013,background,23,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0023.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0024,rodopi,rodopi_PR_20161205_115013,background,24,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0024.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0025,rodopi,rodopi_PR_20161205_115013,background,25,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0025.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0026,rodopi,rodopi_PR_20161205_115013,background,26,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0026.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0027,rodopi,rodopi_PR_20161205_115013,background,27,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0027.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0028,rodopi,rodopi_PR_20161205_115013,background,28,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0028.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0029,rodopi,rodopi_PR_20161205_115013,background,29,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0029.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0030,rodopi,rodopi_PR_20161205_115013,background,30,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0030.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0031,rodopi,rodopi_PR_20161205_115013,background,31,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0031.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0032,rodopi,rodopi_PR_20161205_115013,background,32,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0032.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0033,rodopi,rodopi_PR_20161205_115013,background,33,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0033.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0034,rodopi,rodopi_PR_20161205_115013,background,34,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0034.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0035,rodopi,rodopi_PR_20161205_115013,background,35,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0035.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0036,rodopi,rodopi_PR_20161205_115013,background,36,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0036.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0037,rodopi,rodopi_PR_20161205_115013,background,37,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0037.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0038,rodopi,rodopi_PR_20161205_115013,background,38,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0038.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0039,rodopi,rodopi_PR_20161205_115013,background,39,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0039.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0040,rodopi,rodopi_PR_20161205_115013,background,40,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0040.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0041,rodopi,rodopi_PR_20161205_115013,background,41,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0041.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0042,rodopi,rodopi_PR_20161205_115013,background,42,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0042.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0043,rodopi,rodopi_PR_20161205_115013,background,43,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0043.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0044,rodopi,rodopi_PR_20161205_115013,background,44,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0044.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0045,rodopi,rodopi_PR_20161205_115013,background,45,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0045.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0046,rodopi,rodopi_PR_20161205_115013,background,46,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0046.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0047,rodopi,rodopi_PR_20161205_115013,background,47,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0047.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0048,rodopi,rodopi_PR_20161205_115013,background,48,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0048.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0049,rodopi,rodopi_PR_20161205_115013,background,49,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0049.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0050,rodopi,rodopi_PR_20161205_115013,background,50,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0050.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0051,rodopi,rodopi_PR_20161205_115013,background,51,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0051.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0052,rodopi,rodopi_PR_20161205_115013,background,52,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0052.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0053,rodopi,rodopi_PR_20161205_115013,background,53,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0053.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0054,rodopi,rodopi_PR_20161205_115013,background,54,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0054.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0055,rodopi,rodopi_PR_20161205_115013,background,55,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0055.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0056,rodopi,rodopi_PR_20161205_115013,background,56,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0056.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0057,rodopi,rodopi_PR_20161205_115013,background,57,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0057.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0058,rodopi,rodopi_PR_20161205_115013,background,58,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0058.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0059,rodopi,rodopi_PR_20161205_115013,background,59,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0059.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0060,rodopi,rodopi_PR_20161205_115013,background,60,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0060.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0061,rodopi,rodopi_PR_20161205_115013,background,61,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0061.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0062,rodopi,rodopi_PR_20161205_115013,background,62,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0062.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0063,rodopi,rodopi_PR_20161205_115013,background,63,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0063.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0064,rodopi,rodopi_PR_20161205_115013,background,64,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0064.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0065,rodopi,rodopi_PR_20161205_115013,background,65,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0065.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0066,rodopi,rodopi_PR_20161205_115013,background,66,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0066.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0067,rodopi,rodopi_PR_20161205_115013,background,67,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0067.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0068,rodopi,rodopi_PR_20161205_115013,background,68,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0068.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0069,rodopi,rodopi_PR_20161205_115013,background,69,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0069.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0070,rodopi,rodopi_PR_20161205_115013,background,70,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0070.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0071,rodopi,rodopi_PR_20161205_115013,background,71,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0071.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0072,rodopi,rodopi_PR_20161205_115013,background,72,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0072.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0073,rodopi,rodopi_PR_20161205_115013,background,73,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0073.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0074,rodopi,rodopi_PR_20161205_115013,background,74,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0074.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0075,rodopi,rodopi_PR_20161205_115013,background,75,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0075.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0076,rodopi,rodopi_PR_20161205_115013,background,76,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0076.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0077,rodopi,rodopi_PR_20161205_115013,background,77,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0077.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0078,rodopi,rodopi_PR_20161205_115013,background,78,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0078.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0079,rodopi,rodopi_PR_20161205_115013,background,79,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0079.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0080,rodopi,rodopi_PR_20161205_115013,background,80,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0080.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0081,rodopi,rodopi_PR_20161205_115013,background,81,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0081.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0082,rodopi,rodopi_PR_20161205_115013,background,82,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0082.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0083,rodopi,rodopi_PR_20161205_115013,background,83,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0083.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0084,rodopi,rodopi_PR_20161205_115013,background,84,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0084.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0085,rodopi,rodopi_PR_20161205_115013,background,85,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0085.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0086,rodopi,rodopi_PR_20161205_115013,background,86,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0086.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0087,rodopi,rodopi_PR_20161205_115013,background,87,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0087.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0088,rodopi,rodopi_PR_20161205_115013,background,88,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0088.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0089,rodopi,rodopi_PR_20161205_115013,background,89,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0089.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0090,rodopi,rodopi_PR_20161205_115013,background,90,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0090.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0091,rodopi,rodopi_PR_20161205_115013,background,91,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0091.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0092,rodopi,rodopi_PR_20161205_115013,background,92,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0092.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0093,rodopi,rodopi_PR_20161205_115013,background,93,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0093.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0094,rodopi,rodopi_PR_20161205_115013,background,94,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0094.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0095,rodopi,rodopi_PR_20161205_115013,background,95,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0095.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0096,rodopi,rodopi_PR_20161205_115013,background,96,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0096.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0097,rodopi,rodopi_PR_20161205_115013,background,97,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0097.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0098,rodopi,rodopi_PR_20161205_115013,background,98,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0098.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0099,rodopi,rodopi_PR_20161205_115013,background,99,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0099.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0100,rodopi,rodopi_PR_20161205_115013,background,100,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0100.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0101,rodopi,rodopi_PR_20161205_115013,background,101,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0101.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0102,rodopi,rodopi_PR_20161205_115013,background,102,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0102.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0103,rodopi,rodopi_PR_20161205_115013,background,103,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0103.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0104,rodopi,rodopi_PR_20161205_115013,background,104,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0104.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0105,rodopi,rodopi_PR_20161205_115013,background,105,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0105.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0106,rodopi,rodopi_PR_20161205_115013,background,106,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0106.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0107,rodopi,rodopi_PR_20161205_115013,background,107,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0107.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0108,rodopi,rodopi_PR_20161205_115013,background,108,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0108.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0109,rodopi,rodopi_PR_20161205_115013,background,109,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0109.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0110,rodopi,rodopi_PR_20161205_115013,background,110,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0110.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0111,rodopi,rodopi_PR_20161205_115013,background,111,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0111.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0112,rodopi,rodopi_PR_20161205_115013,background,112,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0112.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0113,rodopi,rodopi_PR_20161205_115013,background,113,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0113.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0114,rodopi,rodopi_PR_20161205_115013,background,114,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0114.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0115,rodopi,rodopi_PR_20161205_115013,background,115,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0115.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0116,rodopi,rodopi_PR_20161205_115013,background,116,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0116.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0117,rodopi,rodopi_PR_20161205_115013,background,117,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0117.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0118,rodopi,rodopi_PR_20161205_115013,background,118,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0118.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0119,rodopi,rodopi_PR_20161205_115013,background,119,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0119.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0120,rodopi,rodopi_PR_20161205_115013,background,120,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0120.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0121,rodopi,rodopi_PR_20161205_115013,background,121,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0121.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0122,rodopi,rodopi_PR_20161205_115013,background,122,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0122.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0123,rodopi,rodopi_PR_20161205_115013,background,123,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0123.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0124,rodopi,rodopi_PR_20161205_115013,background,124,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0124.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
rodopi_PR_20161205_115013_bg017_0125,rodopi,rodopi_PR_20161205_115013,background,125,1.0,16000,1,datasets/processed/rodopi_PR_20161205_115013_bg017_0125.wav,OK,,,,,,rodopi_PR_20161205_115013_bg017,8813.097255414747,8879.53924983357,
